"id";"name";"year";"rankscore"
51026;"Byeon Kang-soe";1986;0.0
51027;"Byeon Kang-soe 2";1987;0.0
51028;"Byeong jeongnim";1944;0.0
51029;"Byeong-taeui gamgyeok shidae";1975;0.0
51030;"Byeongsaneun jukeoseo malhanda";1966;0.0
51031;"Byeongsawa agashideul";1977;0.0
51032;"Byeonshinjeonsa trans toady";1991;0.0
51033;"Byeowa sali taneun bam";1985;0.0
51034;"Byeways of Fate, The";1917;0.0
51035;"Bygga bilder";1990;0.0
51036;"Byggmester Solness";1981;0.0
51037;"Bygone Oxford: Images of the Past - The City on Film";1995;0.0
51038;"Byker";1983;0.0
51039;"Byl jazz";1981;6.4
51040;"Byl jednou jeden krl";1955;7.9
51041;"Byl jednou jeden polda";1995;3.5
51042;"Byl jednou jeden polda II - Major Maisner opet zasahuje!";1997;1.5
51043;"Byl jednou jeden polda III - Major Maisner a tancc drak";1999;4.0
51044;"Byl mesyats maj";1970;0.0
51045;"Byl nastoyashchim trubachom";1973;0.0
51046;"Byl sobie raz";1957;0.0
51047;"Byl taki prezydent";1997;0.0
51048;"Bylem zolnierzem";1970;0.0
51049;"Byleth";1972;0.0
51050;"Byli jsme to my?";1990;0.0
51051;"Byline";2001;0.0
51052;"Bylo ctvrt a bude pul";1967;0.0
51053;"Bylo ns 120 000";1956;0.0
51054;"Bylo ns deset";1963;0.0
51055;"Bylo to v mji";1950;0.0
51056;"Byodoku no denpa";1926;0.0
51057;"Byoin de shinu to iu koto";1993;0.0
51058;"Byoinzaka no kubikukuri no ie";1979;0.0
51059;"Byouin wa kiraida, rojin no zaitaku-kea wo sasaeru netowaku";1991;0.0
51062;"Byrakstugan";1897;0.0
51063;"Byrds, The";2000;0.0
51064;"Byrne's Standard Video of Pool and Billiards";1987;0.0
51065;"Byrokratia";1982;0.0
51066;"Byron Bay";2000;7.1
51067;"Byron librateur de la Grce ou Le jardin des hros";1973;0.0
51069;"Byron, balada gia ena daimona";1992;0.0
51070;"Bystander";1998;0.0
51071;"Bystander From Hell, The";1998;6.9
51072;"Bystreye sobstvennoj teni";1980;0.0
51073;"Byt";1968;7.7
51074;"Byt lyzhnym";1977;0.0
51077;"Byttinger";1991;0.0
51078;"Byurakani astghaditarane";1965;0.0
51079;"Byvshij papa, byvshij syn";1989;0.0
51080;"Byzance";1964;0.0
51081;"Byzantine: The Betrayal";1997;0.0
51082;"Byzantium: The Lost Empire";1997;0.0
51083;"Byin e ik";1990;0.0
51084;"BZ-Maxe & Co.";1916;0.0
51085;"Bzots: Escape A Go-Go!";2004;0.0
51086;"Bzz";2000;6.9
51087;"Bttu";2000;5.7
51088;"Bbolna, 1964";1964;0.0
51089;"Bilame el agua";2000;6.4
51090;"Bjecny vkend";1994;0.0
51091;"Bjecn lta pod psa";1997;6.8
51092;"Bjecn show";2002;0.0
51093;"Blvny";1963;0.0
51094;"Bmbola";1996;4.6
51095;"Bnk Bn";1914;0.0
51096;"Bnk bn";1952;0.0
51097;"Bnk Bn";2001;4.9
51098;"Bnya titka, A";1918;0.0
51099;"Brbara";1974;0.0
51100;"Brbara (1980/I)";1980;9.2
51101;"Brbara atmica";1952;0.0
51102;"Brbaros del norte, Los";1962;0.0
51103;"Bsico, Lo";2000;0.0
51104;"Bstyastny hetvenngy";1974;0.0
51105;"Bzo";2003;6.8
51106;"Bame mi amor";1968;0.0
51107;"Btard, Le";1983;0.0
51108;"Btards";2002;6.2
51109;"Btisseurs d'empire, Les";1974;0.0
51110;"Btisseurs, Les";1938;0.0
51111;"Bton dans l'eau, Le";1995;0.0
51112;"Bton rouge";1985;0.0
51113;"Bton rouge";1988;6.4
51114;"Bckerei Zrrer";1957;6.9
51115;"Bddat fr lusta";1972;0.0
51116;"Bddat fr sex";1999;0.0
51117;"Br fr alle Flle, Ein";1998;0.0
51118;"Br ist los, Der";2000;5.4
51119;"Br von Baskerville, Der";1915;0.0
51120;"Br, Der (1984/I)";1984;7.9
51121;"Bra narrkpa";1969;0.0
51122;"Brande hav";1951;0.0
51123;"Brenburger Schnurre";1957;0.0
51124;"Brenhuter, Der";1985;0.0
51125;"Brenringkampf";1913;0.0
51126;"Bst i Sverige!";2002;5.6
51127;"Bsta frn Djurgrden i Allsvenskan 2001, Det";2001;0.0
51128;"Bsta sommaren, Den";2000;7.4
51129;"Bume sterben aufrecht";1958;0.0
51130;"Bume, Vgel und Menschen";1976;0.0
51131;"Bdebygger i Gilleleje, En";1988;0.0
51132;"Bnd p livet";2000;0.0
51133;"Bndet";1973;0.0
51134;"Bnken";2000;7.9
51135;"Bnken - med virkeligheden som udgangspunkt";2000;0.0
51136;"Batrice";1963;0.0
51137;"Batrice devant le dsir";1944;0.0
51138;"Bbert et l'omnibus";1963;6.2
51139;"Bb";1985;0.0
51140;"Bb a la peste";1912;0.0
51141;"Bb a le bguin";1911;0.0
51142;"Bb a lu la fable";1911;0.0
51143;"Bb adopte un petit frre";1912;0.0
51145;"Bb apache";1910;0.0
51146;"Bb bluga";1988;3.3
51147;"Bb candidat au mariage";1911;0.0
51148;"Bb chemineau";1911;0.0
51149;"Bb chez le pharmacien";1912;0.0
51150;"Bb colle les timbres";1912;0.0
51151;"Bb corrige son pre";1911;0.0
51152;"Bb coup de foudre";1995;0.0
51153;"Bb court aprs sa montre";1911;0.0
51154;"Bb de l'escadron, Le";1935;0.0
51155;"Bb devient fministe";1912;0.0
51156;"Bb en vacances";1913;0.0
51157;"Bb est ange gardien";1912;0.0
51158;"Bb est au silence";1911;0.0
51159;"Bb est myope";1912;0.0
51160;"Bb est neurasthnique";1911;0.0
51161;"Bb est perplexe";1912;0.0
51162;"Bb est socialiste";1911;0.0
51163;"Bb est sourd";1911;0.0
51164;"Bb et fillettes";1896;0.0
51165;"Bb et la danseuse";1911;0.0
51166;"Bb et la gouvernante";1912;0.0
51167;"Bb et la lettre anonyme";1912;0.0
51168;"Bb et le financier";1912;0.0
51169;"Bb et le satyre";1912;0.0
51170;"Bb et le vieux marcheur";1912;0.0
51171;"Bb et sa propritaire";1911;0.0
51172;"Bb et ses grands-parents";1912;0.0
51173;"Bb et son ne";1911;0.0
51174;"Bb express";1991;0.0
51175;"Bb fait chanter sa bonne";1911;0.0
51176;"Bb fait de l'hypnotisme";1911;0.0
51177;"Bb fait du spiritisme";1912;0.0
51178;"Bb fait son problme";1911;0.0
51179;"Bb flirte";1911;0.0
51180;"Bb fume";1910;0.0
51181;"Bb Hercule";1911;0.0
51182;"Bb jardinier";1912;0.0
51183;"Bb joue au cinma";1911;0.0
51184;"Bb la terreur";1911;0.0
51185;"Bb marchand des quatre-saisons";1911;0.0
51186;"Bb marie sa bonne";1912;0.0
51187;"Bb marie son oncle";1911;0.0
51188;"Bb millionnaire";1911;0.0
51189;"Bb moraliste";1911;0.0
51190;"Bb ngre";1911;0.0
51191;"Bb philanthrope";1911;0.0
51192;"Bb pratique le jiu-jitsu";1911;0.0
51193;"Bb prestidigitateur";1911;0.0
51194;"Bb protge sa soeur";1911;0.0
51195;"Bb pcheur";1910;0.0
51196;"Bb roi";1911;0.0
51197;"Bb se noie";1912;0.0
51198;"Bb somnambule";1912;0.0
51199;"Bb sur la Canebire";1911;0.0
51200;"Bb tire  la cible";1912;0.0
51201;"Bb vol";1998;0.0
51202;"Bb  la ferme";1911;0.0
51203;"Bb's Kids";1992;4.9
51204;"Bb, Bout-de-Zan et le voleur";1912;0.0
51205;"Bb, Le";1900;0.0
51206;"Bbs boum";1998;0.0
51207;"Bbs  gogo";1956;0.0
51211;"Bcaud au Qubec";1979;0.0
51212;"Bcka";2001;0.0
51213;"Bcquer";1966;0.0
51214;"Bcsi t msik vgn";2005;0.0
51215;"Bguin de la garnison, Le";1932;0.0
51216;"Bisbol";2001;0.0
51217;"Bke ifj harcosai, A";1950;0.0
51218;"Bke szigete, A";1983;0.0
51219;"Bke tja, A";1917;0.0
51220;"Bkeid";1980;0.0
51221;"Bketrgyals, avagy az vszzad cstrtkig tart";1989;3.9
51222;"Bquilles, Les";1911;0.0
51223;"Bru et ces dames";1968;4.3
51224;"Bruchet dit la Boulie";1988;0.0
51225;"Brnice";1954;0.0
51226;"Brnice";1968;0.0
51227;"Brnice";1975;0.0
51228;"Brnice";1983;0.0
51229;"Brnice";2000;0.0
51230;"Bsame en la boca";1994;0.0
51232;"Bsame mortalmente";1990;0.0
51233;"Bsame mucho";1945;0.0
51234;"Bsame mucho";1994;7.8
51235;"Bsame, tonta";1982;6.4
51236;"Bton dans la ville, La";1969;0.0
51237;"Bsuto uzu ch seimeitai toransufm supesharu";1998;6.5
51238;"Bte aux sept manteaux, La";1936;0.0
51239;"Bte dans la jungle, La";1988;0.0
51240;"Bte de foire, La";1992;0.0
51241;"Bte de misricorde, La";2001;5.9
51242;"Bte de scne";1994;8.6
51243;"Bte du Gvaudan, La";2003;0.0
51244;"Bte errante, La";1931;0.0
51245;"Bte froce, La";1988;0.0
51246;"Bte humaine, La";1938;7.8
51247;"Bte lumineuse, La";1982;6.3
51248;"Bte mais disciplin";1979;5.1
51249;"Bte noire";1992;0.0
51250;"Bte noire";1994;0.0
51251;"Bte noire, La";1983;0.0
51252;"Bte traque, La";1922;0.0
51253;"Bte  l'afft, La";1959;0.0
51254;"Bte, La";1975;5.9
51255;"Btes... commes les hommes";1923;0.0
51256;"Bl jachta ve Splitu";1939;0.0
51257;"Bl nemoc";1937;8.0
51258;"Bl oblaka";1962;0.0
51259;"Bl pan";1965;7.1
51260;"Bl spona";1960;0.0
51261;"Bl tma";1948;0.0
51262;"Bl vrna";1938;0.0
51263;"Bl rj";1924;0.0
51264;"Brs emberek";1997;0.0
51265;"Bdagar";1994;6.1
51266;"Blciul jucariilor";1955;0.0
51267;"Bru mukashi mukashi";1956;0.0
51268;"Bbita";1964;0.0
51269;"Blidos de acero";1950;0.0
51270;"Bkensha kamikaze";1981;0.0
51271;"Brei gakky";1996;0.0
51272;"Bryoku kinmyaku";1975;0.0
51273;"Br no kesshitai";1943;0.0
51274;"Bs panikku: Daigekitotsu";1976;0.0
51275;"Bdeln";1965;0.0
51276;"Bhmische Knoten, Der";1994;0.0
51277;"Brn nttrunnar";1991;7.5
51278;"Brsday Blues";1992;0.0
51279;"Brse und Adel";1916;0.0
51280;"Brsenknigin, Die";1916;0.0
51281;"Brtnfelesgek";2001;0.0
51282;"Brzekirly, A";1915;0.0
51283;"Brnd, A";1992;0.0
51284;"Bse Datteln";1992;0.0
51285;"Bse Geist, Der";1922;0.0
51286;"Bse Zellen";2003;6.4
51287;"Bse, Das";1997;0.0
51288;"Bsen Buben, Die";1992;0.0
51289;"Bsewichter mssen dran, Die";1975;0.0
51290;"Bske";1955;0.0
51291;"Bdes der for, Det";1944;0.0
51292;"Bffen og bananen";1913;0.0
51293;"Bje";2004;0.0
51294;"Blgene";1998;8.0
51295;"Blle-Bob";1998;0.0
51296;"Br Brson II";1976;2.0
51297;"Br Brson Jr.";1938;0.0
51298;"Br Brson Jr.";1974;6.6
51299;"Brge, Buller, Bent og Rde Svend";2000;0.0
51300;"Brn imellem - en samtale om identitet og kultur";1996;0.0
51301;"Brn og ild";1950;0.0
51302;"Brne1'erens melodi grand prix";2000;0.0
51303;"Brnene p Kanten";1996;0.0
51304;"Brnenes kamp";1999;0.0
51305;"Bcs, A";1985;0.0
51306;"Bsqueda implacable";1998;0.0
51307;"Bsqueda, La";1985;5.3
51308;"Bsqueme a esa chica";1965;0.0
51309;"Bzavirg";1934;0.0
51310;"Bche, La";1999;6.6
51311;"Bcherons de la Manouane";1962;0.0
51312;"Bchers qu'on ignore, Les";2000;0.0
51313;"Bbchen";1968;8.8
51314;"Bbjosok";1969;0.0
51315;"Bcher";1986;0.0
51316;"Bchse der Pandora, Die";1921;0.0
51317;"Bchse der Pandora, Die";1929;7.4
51318;"Bcr";1964;0.0
51319;"Bdsvz";1966;0.0
51321;"Bhne frei fr Marika";1958;4.6
51322;"Bhnenrepublik, Die";2003;0.0
51323;"Blbl yuvasi";1962;0.0
51324;"Blbl yuvasi";1970;0.0
51325;"Bntetexpedci";1970;0.0
51326;"Bns vagyok!";1941;0.0
51327;"Brgermeister Anna";1950;0.0
51328;"Brgermeisterstuhl, Der";1962;0.0
51329;"Brgermeisterstuhl, Der";1989;0.0
51330;"Brgerwehr - Der Einbrecher";1994;0.0
51331;"Brgerwehr II - Keine Gnade";1996;0.0
51332;"Brgerwehr III - Sptvorstellung, Kino 1";1997;0.0
51333;"Brgerwehr IV - Laienspiel in Harmagedon";2002;0.0
51334;"Brgschaft fr ein Jahr";1981;4.9
51335;"Brgschaft, Die";1990;0.0
51336;"Bro, Das";1995;0.0
51337;"Bromnner";1975;0.0
51338;"Btn anneler melektir";1971;0.0
51339;"Btn kapilar kapaliydi";1990;0.0
51340;"Btn suumuz sevmek";1963;0.0
51341;"Bvs palack, A";1912;0.0
51342;"Bvs szk, A";1954;0.0
51343;"Bvs vadsz";1994;6.3
51344;"By";2004;0.0
51345;"Byk adam kk ask";2001;6.7
51346;"Byk cellatlar";1967;0.0
51347;"Byk gnah";1955;0.0
51348;"Byk gnah";1968;0.0
51349;"Byk intikam";1966;0.0
51350;"Byk itiraf";1947;0.0
51351;"Byk sehrin kanunu";1965;0.0
51352;"Byk sir";1956;0.0
51353;"Byk yemin";1963;0.0
51354;"Byk yemin";1969;0.0
51355;"C 12 H 22 O 11 - Auf den Spuren des Lebens";1958;0.0
51356;"C Blok";1994;6.6
51357;"C Hunt";1986;0.0
51360;"C'e sempre un ma!";1942;0.0
51361;"C'era un castello con 40 cani";1990;5.2
51362;"C'era un cinese in coma";2000;5.2
51363;"C'era una porta";1995;0.0
51364;"C'era una volta";1917;0.0
51367;"C'era una volta Angelo Musco";1953;0.0
51368;"C'era una volta il West";1968;8.7
51369;"C'era una volta in Sicilia";2001;0.0
51370;"C'era una volta la legge";1979;4.2
51371;"C'era una volta la valigia di cartone...";1998;0.0
51372;"C'era una volta questo pazzo pazzo west";1969;1.0
51373;"C'era una volta un gangster";1969;0.0
51375;"C'era una volta...";1967;6.0
51376;"C'eravamo tanto amati";1974;7.6
51377;"C'est arriv prs de chez vous";1992;7.5
51378;"C'est arriv  36 chandelles";1957;0.0
51379;"C'est arriv  Aden";1956;0.0
51380;"C'est arriv  Paris";1953;0.0
51381;"C'est arriv  Paris";1977;0.0
51382;"C'est beau l'amiti";1997;0.0
51383;"C'est beau une ville la nuit";2003;0.0
51384;"C'est ben beau l'amour";1971;0.0
51385;"C'est bien meilleur le dimanche";1999;0.0
51386;"C'est Bb qui boit le muscat";1912;0.0
51387;"C'est comme une peine d'amour";1985;0.0
51388;"C'est cong aujourd'hui";1984;0.0
51389;"C'est de l'art";1996;0.0
51391;"C'est donc ainsi que vous devntes potes";2001;0.0
51392;"C'est dur pour tout le monde";1975;4.5
51393;"C'est encore loin l'Amrique?";1980;0.0
51395;"C'est grand chez toi";1980;0.0
51396;"C'est jamais loin";1996;0.0
51398;"C'est l'aviron";1944;6.5
51399;"C'est l'homme de ma vie";1997;0.0
51400;"C'est la faute d'Adam";1958;0.0
51401;"C'est la premire fois que j'la chante";1988;0.0
51402;"C'est la tangente que je prfre";1997;6.1
51403;"C'est la vie";1981;0.0
51404;"C'est la vie";1991;0.0
51405;"C'est la vie";1992;0.0
51406;"C'est la vie";2001;7.2
51407;"C'est la vie";2003;0.0
51408;"C'est la vie camarade";2004;0.0
51409;"C'est la vie parisienne";1954;0.0
51410;"C'est la vie, Rose";1977;0.0
51411;"C'est le bouquet!";2002;6.4
51412;"C'est le printemps";1916;0.0
51413;"C'est le vent";1997;9.5
51414;"C'est lui que je veux";1937;0.0
51415;"C'est merveilleux";1991;0.0
51416;"C'est mieux comme a";2003;0.0
51417;"C'est mon histoire: Prsum coupable";1992;0.0
51418;"C'est mon histoire: Un enfant tant dsir";1992;0.0
51420;"C'est Nol dj";1997;0.0
51421;"C'est papa qui prend la purge";1906;0.0
51422;"C'est pas Dieu possible";1980;0.0
51423;"C'est pas la faute  Jacques Cartier";1968;0.0
51424;"C'est pas ma faute!";1999;4.2
51425;"C'est pas moi, c'est l'autre";1962;0.0
51426;"C'est pas moi, c'est lui";1980;4.6
51427;"C'est pas parce qu'on a rien  dire qu'il faut fermer sa gueule";1975;3.6
51428;"C'est pas si compliqu";2000;0.0
51429;"C'est plus facile de garder la bouche ouverte";1974;0.0
51430;"C'est plus fort que moi";1999;0.0
51431;"C'est pour la bonne cause!";1997;0.0
51432;"C'est pour les orphelines";1916;0.0
51433;"C'est presque terrible";1999;0.0
51434;"C'est quoi la vie?";1999;7.4
51435;"C'est trop con";1992;0.0
51436;"C'est une fille de Paname";1957;0.0
51437;"C'est votre plus beau temps!";1974;0.0
51438;"C'est vrai";1990;0.0
51439;"C'est a";1990;0.0
51440;"C'mon America";2003;0.0
51441;"C'mon, Let's Live a Little";1967;5.6
51442;"C't' ton tour, Laura Cadieux";1998;5.7
51443;"C' Kim Novak al telefono";1994;0.0
51444;"C' nessuno!?";1994;0.0
51445;"C' posto per tutti";1990;0.0
51446;"C' Sartana... vendi la pistola e comprati la bara";1970;6.0
51447;"C' un fantasma nel castello";1942;0.0
51448;"C' un sentiero nel cielo";1957;0.0
51449;"C' una spia nel mio letto";1976;0.0
51450;"C'tait la dernire anne de ma vie";1985;0.0
51451;"C'tait le 12 du 12 et Chili avait les blues";1994;5.2
51452;"C'tait le bon temps";1936;0.0
51453;"C'tait l depuis l'aprs-midi";1999;0.0
51454;"C'tait pas la guerre";2003;0.0
51455;"C'tait un musicien";1933;0.0
51456;"C'tait un Qubecois en Bretagne, Madame";1977;0.0
51457;"C'tait un rendezvous";1976;8.6
51458;"C(r)";2004;0.0
51459;"C*L*U*B";1994;0.0
51460;"C-12: Final Resistance";2000;0.0
51461;"C-Film";1970;0.0
51462;"C-Flat";2002;0.0
51463;"C-l-o-s-e-r";1998;0.0
51464;"C-Man";1949;6.2
51465;"C-Scam";2000;0.0
51466;"C.A. Pictures";1992;0.0
51467;"C.A. Suy";1983;0.0
51468;"C.A.I.N.A.: Los chicos de la calle, El";2002;0.0
51469;"C.a.k. polni marsalek";1930;8.1
51470;"C.A.N.D.L.E.S.: The Story of the Mengele Twins";1990;0.0
51471;"C.A.T. Squad";1986;0.0
51472;"C.A.T. Squad: Python Wolf";1988;0.0
51475;"C.C. and Company";1970;3.7
51476;"C.C.P.D.";1992;0.0
51477;"C.D. Graham Swimming the Lower Rapids";1903;0.0
51478;"C.D.D.";2000;0.0
51479;"C.E.O.";1995;0.0
51480;"C.E.O.";2002;0.0
51481;"C.H.O.M.P.S.";1979;3.8
51482;"C.H.U.D.";1984;4.2
51483;"C.H.U.D. II - Bud the Chud";1989;2.1
51484;"C.I. Angel";2002;0.0
51485;"C.I. Mahadevan 5 Adi 4 Inchu";2004;0.0
51486;"C.I.A. Holes";2003;0.0
51487;"C.I.D";1955;0.0
51488;"C.I.D";1965;0.0
51489;"C.I.D.";1956;6.7
51490;"C.I.D.";1990;0.0
51491;"C.I.D. Girl";1959;0.0
51492;"C.I.D. Moosa";2003;0.0
51493;"C.K. dezerterzy";1987;5.8
51494;"C.O.D.";1914;0.0
51495;"C.O.D.";1932;0.0
51497;"C.O.D.: A Mellow Drama";1929;0.0
51498;"C.P. Research Institute";1998;0.0
51499;"C.Q.D.; or, Saved by Wireless; a True Story of the Wreck of the Republic";1909;0.0
51500;"C.R.A.Z.Y.";2005;0.0
51501;"C.U.M.: Conventional Urge Management";1996;0.0
51502;"C100";2002;0.0
51503;"C2 H5 OH";1980;0.0
51504;"C4";1996;8.5
51505;"Ca va dchirer ce soir";2003;0.0
51506;"Ca-bau-kan";2002;6.9
51507;"Ca-n filme";1983;0.0
51508;"Cab";1996;0.0
51509;"Cab Calloway's Hi-De-Ho";1934;7.6
51510;"Cab Calloway's Jitterbug Party";1935;7.1
51511;"Cab to Canada";1998;0.0
51512;"Cab Waiting";1931;6.5
51513;"Cab, The";1926;0.0
51514;"Cab, The";1938;0.0
51515;"Cab-o-lay";1988;0.0
51516;"Cab. A. Pola";1964;0.0
51517;"Cabal";1988;0.0
51518;"Cabale";2001;0.0
51519;"Cabale des oursins";1991;0.0
51520;"Cabalgando a la luna";1974;0.0
51521;"Cabalgando con la muerte";1989;0.0
51522;"Cabalgando hacia la muerte (El Zorro)";1963;0.0
51523;"Cabalgata de los mercados en Barcelona";1914;0.0
51524;"Cabalgata del circo, La";1945;6.5
51525;"Caballero a la medida";1954;6.6
51526;"Caballero andaluz, Un";1954;0.0
51527;"Caballero Casarroja, El";1914;0.0
51528;"Caballero de frac, Un";1931;0.0
51529;"Caballero de La Habana";1998;0.0
51530;"Caballero de la mano en el pecho, El";1976;0.0
51531;"Caballero de la noche, El";1932;0.0
51532;"Caballero del dragn, El";1985;3.0
51533;"Caballero Don Quijote, El";2002;6.2
51534;"Caballero Droopy";1952;6.7
51535;"Caballero famoso, Un";1942;0.0
51536;"Caballero misterioso, El";1927;0.0
51537;"Caballero's Way, The";1914;0.0
51538;"Caballeros de 'La antorcha', Los";1969;0.0
51539;"Caballeros de cemento, Los";1933;0.0
51540;"Caballeros de la cama redonda, Los";1973;6.4
51541;"Caballeros del Botn de Ancla, Los";1974;0.0
51542;"Caballeros, Los";1976;0.0
51543;"Caballera andante, La";1980;0.0
51544;"Caballera del imperio";1942;0.0
51545;"Caballito criollo";1953;0.0
51546;"Caballito volador, El";1982;4.6
51547;"Caballo a caballo";1939;0.0
51548;"Caballo alazn lucero";1981;0.0
51549;"Caballo Bayo, El";1969;0.0
51550;"Caballo blanco, El";1961;0.0
51551;"Caballo de carreras, El";1944;0.0
51552;"Caballo de hierro blanco";1991;0.0
51553;"Caballo de tiro, El";1944;0.0
51554;"Caballo del diablo, El";1974;0.0
51555;"Caballo del pueblo, El";1935;0.0
51556;"Caballo en el ejrcito, El";1944;0.0
51557;"Caballo patas de acero";1994;0.0
51558;"Caballo prieto afamado";1977;0.0
51559;"Caballo prieto azabache";1965;0.0
51560;"Caballo que canta, El";1963;0.0
51561;"Caballo salvaje";1983;0.0
51562;"Caballo torero, El";1972;0.0
51563;"Caballo y el hombre";1978;0.0
51564;"Caballos de acero";1967;0.0
51565;"Caballos en el hipodromo";1899;0.0
51566;"Caballos en la ciudad";2004;0.0
51567;"Caballos salvajes";1995;7.8
51568;"Caball, ms all de la msica";2003;8.9
51569;"Cabana do Pai Toms, A";1909;0.0
51570;"Cabane aux souvenirs, La";1947;0.0
51571;"Cabane, La";1978;0.0
51572;"Cabar";1953;0.0
51573;"Cabaret";1927;0.0
51574;"Cabaret";1929;0.0
51575;"Cabaret";1953;0.0
51576;"Cabaret";1972;7.8
51577;"Cabaret buin";1990;0.0
51578;"Cabaret Courtesy";1921;0.0
51579;"Cabaret Dancer";1986;0.0
51580;"Cabaret Dancer, The";1914;0.0
51581;"Cabaret de frontera";1992;0.0
51582;"Cabaret du grand large, Le";1946;0.0
51583;"Cabaret Girl, The";1918;0.0
51584;"Cabaret Kid, The";1927;0.0
51585;"Cabaret Mineiro";1980;5.2
51586;"Cabaret Neiges Noires";1997;0.0
51587;"Cabaret Scratch, The";1917;0.0
51588;"Cabaret Shangai";1950;0.0
51590;"Cabaret Singer, The";1913;0.0
51591;"Cabaret Singer, The";1915;0.0
51592;"Cabaret Tears";1983;0.0
51593;"Cabaret trgico";1958;0.0
51594;"Cabaret Voltaire";2003;0.0
51595;"Cabaret! (1986/I)";1986;0.0
51596;"Cabaret, The";1918;0.0
51597;"Cabaret, The";1929;0.0
51598;"Cabaret-prinses, De";1925;0.0
51599;"Cabareteras, Las";1980;0.0
51600;"Cabaretero y sus golfas, El";1988;0.0
51601;"Cabascabo";1969;0.0
51602;"Cabaa en la pampa, Una";1970;0.0
51603;"Cabaa, La";2001;0.0
51604;"Cabbage";1995;0.0
51605;"Cabbage Boy";2000;7.9
51606;"Cabbage Queen, The";1918;0.0
51607;"Cabbie of the Year";1996;0.0
51608;"Cabby and the Demon, The";1913;0.0
51609;"Cabby's Nightmare";1914;0.0
51610;"Cabby's Wife, The";1907;0.0
51611;"Cabby, The";1922;0.0
51612;"Cabecillas de la sierra";2000;0.0
51613;"Cabecita rubia";2001;0.0
51614;"Cabeleira, O";1963;0.0
51615;"Cabell d'ngel";2001;0.0
51616;"Cabellera blanca";1950;0.0
51617;"Cabellos blancos, Los";1915;0.0
51618;"Cabeza alada";2000;0.0
51619;"Cabeza de hierro";1944;0.0
51620;"Cabeza de la hidra, La";1981;0.0
51621;"Cabeza de palo";2002;0.0
51622;"Cabeza de Pancho Villa, La";1956;0.0
51623;"Cabeza de tigre";2001;6.3
51624;"Cabeza de Vaca";1991;6.9
51625;"Cabeza del Bautista, La";1967;0.0
51626;"Cabeza Hueca";1990;0.0
51627;"Cabeza viviente, La";1963;2.2
51628;"Cabezas cortadas";1970;3.5
51629;"Cabezas quemadas";1969;0.0
51630;"Cabezas rapadas";2000;0.0
51631;"Cabezota, El";1982;0.0
51632;"Cabea de Copacabana, O";2000;0.0
51633;"Cabin Boy";1994;4.3
51634;"Cabin Boy, The";1911;0.0
51635;"Cabin by the Lake";2000;0.0
51637;"Cabin Fever";1995;0.0
51638;"Cabin Fever";2001;1.8
51639;"Cabin Fever";2002;5.2
51640;"Cabin Fever: Beneath the Skin";2004;0.0
51641;"Cabin in the Cotton, The";1932;6.2
51642;"Cabin in the Sky";1943;7.3
51643;"Cabin Pressure";2001;0.0
51644;"Cabin, The";1998;0.0
51645;"Cabina, La";1972;0.0
51646;"Cabina, La";1973;9.4
51647;"Cabinda";1952;0.0
51648;"Cabines";1999;0.0
51649;"Cabinet";1994;0.0
51650;"Cabinet de l'homme noir, Le";1924;0.0
51651;"Cabinet de Mphistophls, Le";1897;0.0
51652;"Cabinet noir des ples amours, Le";1988;0.0
51653;"Cabinet of Caligari, The";1962;4.8
51654;"Cabinet of Dr. Ramirez, The";1991;3.9
51655;"Cabinet of Jan Svankmajer, The";1984;7.6
51656;"Cabinets de physique au XVIIIme sicle, Les";1964;0.0
51657;"Cabiria";1914;7.5
51658;"Cabiria, Priscilla e le altre";1999;0.0
51659;"Cabito, El";1978;0.0
51660;"Cable Beach";2004;0.0
51661;"Cable Guy, The";1996;5.5
51662;"Cable Road in San Francisco, Cal., A";1902;0.0
51663;"Cable: The Immediate Future";1972;0.0
51664;"Cablenor";1974;0.0
51665;"Cabman Kate";1915;0.0
51666;"Cabman's Good Fairy, The";1909;0.0
51667;"Cabo de hornos";1957;0.0
51668;"Cabo de vara";1978;0.0
51669;"Cabo Izarra";1967;0.0
51670;"Cabo Rivero, El";1938;0.0
51671;"Cabo Tijereta, El";1973;0.0
51672;"Cabo Verde";1988;0.0
51673;"Cabo Verde de Relance";1961;0.0
51674;"Caboblanco";1980;4.6
51675;"Caboose";1996;5.0
51676;"Cabra Marcado Para Morrer";1985;8.3
51677;"Cabra, la cordobesa";1973;0.0
51678;"Cabras de Freud, Las";1999;0.0
51679;"Cabriola";1965;0.0
51680;"Cabriolet";2001;0.0
51681;"Cabrita que tira al monte";1926;0.0
51682;"Caca Milis";2001;0.0
51683;"Cacak na Moravi";1954;0.0
51684;"Cacanski neimari";1971;0.0
51685;"Cacareco Vem A";1960;0.0
51686;"Caccia al leopardo";1908;0.0
51687;"Caccia al marito";1960;0.0
51688;"Caccia all'uomo";1961;0.0
51689;"Caccia alla vedova";1991;8.6
51690;"Caccia alla volpe";1906;0.0
51691;"Caccia alla volpe";1966;6.0
51692;"Caccia alla volpe nella campagna Romana, La";1938;0.0
51693;"Caccia alle mosche";1993;0.0
51694;"Caccia allo scorpione d'oro";1991;0.0
51695;"Caccia grossa";1981;0.0
51696;"Caccia in Brughiera";1948;0.0
51697;"Caccia tragica";1947;6.0
